index,symbol,date,field,method,repaired_value,confidence,note
3288,FUT9,2024-04-02 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 84825.00, no clean past neighbors"
3300,FUT9,2024-04-03 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 84400.00, no clean past neighbors"
3311,FUT9,2024-04-04 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 85275.00, no clean past neighbors"
3323,FUT9,2024-04-05 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 85200.00, no clean past neighbors"
3334,FUT9,2024-04-08 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 85200.00, no clean past neighbors"
3345,FUT9,2024-04-09 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 85150.00, no clean past neighbors"
3356,FUT9,2024-04-10 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 85075.00, no clean past neighbors"
3368,FUT9,2024-04-11 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 85050.00, no clean past neighbors"
3379,FUT9,2024-04-12 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 85025.00, no clean past neighbors"
3440,FUT9,2024-04-22 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 87450.00, no clean past neighbors"
3501,FUT9,2024-04-30 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 88450.00, no clean past neighbors"
3555,FUT9,2024-05-07 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 88.40, no clean past neighbors"
3694,FUT9,2024-05-24 00:00:00,High,local_outlier_backward_absolute_threshold+local_median+impossible_jump,95.3,medium,"Old value: 7542.69, used 5 past neighbors"
3704,FUT9,2024-05-28 00:00:00,High,local_outlier_backward_impossible_jump,95.425,medium,"Old value: 95.22, used 4 past neighbors"
3725,FUT9,2024-05-30 00:00:00,High,local_outlier_backward_absolute_threshold+local_median+impossible_jump,95.2375,medium,"Old value: 4741.52, used 4 past neighbors"
3736,FUT9,2024-05-31 00:00:00,High,local_outlier_backward_impossible_jump,95.225,medium,"Old value: 94.90, used 3 past neighbors"
4717,FUT9,2024-10-16 00:00:00,High,local_outlier_backward_absolute_threshold+local_median+impossible_jump,79.9,medium,"Old value: 71850.00, used 5 past neighbors"
4726,FUT9,2024-10-17 00:00:00,High,local_outlier_backward_absolute_threshold+local_median+impossible_jump,79.86250000000001,medium,"Old value: 5534392.42, used 4 past neighbors"
4735,FUT9,2024-10-18 00:00:00,High,local_outlier_backward_absolute_threshold+local_median+impossible_jump,79.9,medium,"Old value: 71500.00, used 3 past neighbors"
4744,FUT9,2024-10-21 00:00:00,High,local_outlier_backward_absolute_threshold+local_median,79.65,medium,"Old value: 72050.00, used 2 past neighbors"
4753,FUT9,2024-10-22 00:00:00,High,local_outlier_backward_absolute_threshold+local_median,79.4,medium,"Old value: 71925.00, used 1 past neighbors"
4762,FUT9,2024-10-23 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 71750.00, no clean past neighbors"
4771,FUT9,2024-10-24 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72400.00, no clean past neighbors"
4780,FUT9,2024-10-25 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72400.00, no clean past neighbors"
4798,FUT9,2024-10-29 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 71825.00, no clean past neighbors"
4807,FUT9,2024-10-30 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 71700.00, no clean past neighbors"
4834,FUT9,2024-11-04 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72325.00, no clean past neighbors"
4843,FUT9,2024-11-05 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72200.00, no clean past neighbors"
4852,FUT9,2024-11-06 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72150.00, no clean past neighbors"
4861,FUT9,2024-11-07 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72075.00, no clean past neighbors"
4888,FUT9,2024-11-12 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72525.00, no clean past neighbors"
4897,FUT9,2024-11-13 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72375.00, no clean past neighbors"
4915,FUT9,2024-11-15 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72807129.38, no clean past neighbors"
4924,FUT9,2024-11-18 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 5908361.70, no clean past neighbors"
4933,FUT9,2024-11-19 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72100.00, no clean past neighbors"
4943,FUT9,2024-11-20 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72725.00, no clean past neighbors"
4954,FUT9,2024-11-21 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72850.00, no clean past neighbors"
4965,FUT9,2024-11-22 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72775.00, no clean past neighbors"
4987,FUT9,2024-11-26 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 73000.00, no clean past neighbors"
4998,FUT9,2024-11-27 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72700.00, no clean past neighbors"
5009,FUT9,2024-11-29 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 73050.00, no clean past neighbors"
5020,FUT9,2024-12-02 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 2127388.51, no clean past neighbors"
5031,FUT9,2024-12-03 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 3061915.95, no clean past neighbors"
5042,FUT9,2024-12-04 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 72900.00, no clean past neighbors"
5064,FUT9,2024-12-06 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 73500.00, no clean past neighbors"
5075,FUT9,2024-12-09 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 74000.00, no clean past neighbors"
5086,FUT9,2024-12-10 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 73925.00, no clean past neighbors"
5118,FUT9,2024-12-13 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 73825.00, no clean past neighbors"
5137,FUT9,2024-12-17 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 76575.00, no clean past neighbors"
5146,FUT9,2024-12-18 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 76575.00, no clean past neighbors"
5155,FUT9,2024-12-19 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 76100.00, no clean past neighbors"
5164,FUT9,2024-12-20 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 75950.00, no clean past neighbors"
5199,FUT9,2024-12-27 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 77250.00, no clean past neighbors"
5208,FUT9,2024-12-30 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 77000.00, no clean past neighbors"
5217,FUT9,2024-12-31 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 77000.00, no clean past neighbors"
5244,FUT9,2025-01-06 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 76800.00, no clean past neighbors"
5254,FUT9,2025-01-07 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 77725.00, no clean past neighbors"
5264,FUT9,2025-01-08 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 77600.00, no clean past neighbors"
5273,FUT9,2025-01-09 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 77900.00, no clean past neighbors"
5282,FUT9,2025-01-10 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 77750.00, no clean past neighbors"
5292,FUT9,2025-01-13 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 78025.00, no clean past neighbors"
5302,FUT9,2025-01-14 00:00:00,High,local_outlier_global_median_fallback,86.975,low,"Old value: 78.25, no clean past neighbors"
5550,FUT9,2025-02-19 00:00:00,High,local_outlier_backward_absolute_threshold+local_median+impossible_jump,80.4,medium,"Old value: 5176.03, used 5 past neighbors"
5560,FUT9,2025-02-20 00:00:00,High,local_outlier_backward_impossible_jump,80.4125,medium,"Old value: 84.00, used 4 past neighbors"
5590,FUT9,2025-02-25 00:00:00,High,local_outlier_backward_absolute_threshold+local_median,84.0,medium,"Old value: 1288.44, used 4 past neighbors"
6174,FUT9,2025-05-12 00:00:00,High,local_outlier_backward_absolute_threshold+local_median+impossible_jump,79.0,medium,"Old value: 4113.41, used 5 past neighbors"
6186,FUT9,2025-05-13 00:00:00,High,local_outlier_backward_impossible_jump,83.2375,medium,"Old value: 88.03, used 4 past neighbors"
6690,FUT9,2025-07-18 00:00:00,High,local_outlier_backward_absolute_threshold+local_median+impossible_jump,96.45,medium,"Old value: 5858.23, used 5 past neighbors"
6701,FUT9,2025-07-21 00:00:00,High,local_outlier_backward_impossible_jump,95.55000000000001,medium,"Old value: 96.53, used 4 past neighbors"
2595,FUT9,2023-12-22 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median+impossible_jump,75.1,medium,"Old value: 77850.00, used 5 past neighbors"
2604,FUT9,2023-12-26 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,76.375,medium,"Old value: 77600.00, used 4 past neighbors"
2613,FUT9,2023-12-27 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,78.0,medium,"Old value: 77700.00, used 3 past neighbors"
2630,FUT9,2023-12-29 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,78.0375,medium,"Old value: 77450.00, used 2 past neighbors"
2660,FUT9,2024-01-04 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,78.075,medium,"Old value: 77775.00, used 1 past neighbors"
2669,FUT9,2024-01-05 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 78300.00, no clean past neighbors"
2688,FUT9,2024-01-09 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7870000.00, no clean past neighbors"
2697,FUT9,2024-01-10 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7800000.00, no clean past neighbors"
2706,FUT9,2024-01-11 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7840000.00, no clean past neighbors"
2716,FUT9,2024-01-12 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7870000.00, no clean past neighbors"
2725,FUT9,2024-01-16 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7757500.00, no clean past neighbors"
2735,FUT9,2024-01-17 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7750000.00, no clean past neighbors"
2745,FUT9,2024-01-18 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7780000.00, no clean past neighbors"
2755,FUT9,2024-01-19 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7780000.00, no clean past neighbors"
2784,FUT9,2024-01-24 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7795000.00, no clean past neighbors"
2794,FUT9,2024-01-25 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7862500.00, no clean past neighbors"
2803,FUT9,2024-01-26 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7755000.00, no clean past neighbors"
2812,FUT9,2024-01-29 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7760000.00, no clean past neighbors"
2822,FUT9,2024-01-30 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7775000.00, no clean past neighbors"
2832,FUT9,2024-01-31 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7787500.00, no clean past neighbors"
2843,FUT9,2024-02-01 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7870000.00, no clean past neighbors"
2854,FUT9,2024-02-02 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7875000.00, no clean past neighbors"
2884,FUT9,2024-02-07 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7875000.00, no clean past neighbors"
2894,FUT9,2024-02-08 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7787500.00, no clean past neighbors"
2904,FUT9,2024-02-09 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7812500.00, no clean past neighbors"
2915,FUT9,2024-02-12 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7855000.00, no clean past neighbors"
2925,FUT9,2024-02-13 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7812500.00, no clean past neighbors"
2937,FUT9,2024-02-14 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 7850000.00, no clean past neighbors"
2948,FUT9,2024-02-15 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 8197500.00, no clean past neighbors"
2958,FUT9,2024-02-16 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 8190000.00, no clean past neighbors"
2979,FUT9,2024-02-21 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 8200000.00, no clean past neighbors"
2991,FUT9,2024-02-22 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 81800.00, no clean past neighbors"
3002,FUT9,2024-02-23 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 81825.00, no clean past neighbors"
3013,FUT9,2024-02-26 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 81025.00, no clean past neighbors"
3024,FUT9,2024-02-27 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 82100.00, no clean past neighbors"
3035,FUT9,2024-02-28 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 82225.00, no clean past neighbors"
3046,FUT9,2024-02-29 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 82575.00, no clean past neighbors"
3057,FUT9,2024-03-01 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 82775.00, no clean past neighbors"
3068,FUT9,2024-03-04 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 82850.00, no clean past neighbors"
3079,FUT9,2024-03-05 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 82900.00, no clean past neighbors"
3090,FUT9,2024-03-06 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83025.00, no clean past neighbors"
3112,FUT9,2024-03-08 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 82975.00, no clean past neighbors"
3145,FUT9,2024-03-13 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83125.00, no clean past neighbors"
3156,FUT9,2024-03-14 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83650.00, no clean past neighbors"
3167,FUT9,2024-03-15 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83550.00, no clean past neighbors"
3200,FUT9,2024-03-20 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83700.00, no clean past neighbors"
3211,FUT9,2024-03-21 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83625.00, no clean past neighbors"
3222,FUT9,2024-03-22 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83800.00, no clean past neighbors"
3244,FUT9,2024-03-26 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 84300.00, no clean past neighbors"
3255,FUT9,2024-03-27 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 84525.00, no clean past neighbors"
3288,FUT9,2024-04-02 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 84325.00, no clean past neighbors"
3300,FUT9,2024-04-03 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 84400.00, no clean past neighbors"
3311,FUT9,2024-04-04 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 84675.00, no clean past neighbors"
3323,FUT9,2024-04-05 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 84800.00, no clean past neighbors"
3334,FUT9,2024-04-08 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 85025.00, no clean past neighbors"
3345,FUT9,2024-04-09 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 84375.00, no clean past neighbors"
3356,FUT9,2024-04-10 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83825.00, no clean past neighbors"
3368,FUT9,2024-04-11 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 84600.00, no clean past neighbors"
3379,FUT9,2024-04-12 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 83575.00, no clean past neighbors"
3440,FUT9,2024-04-22 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 87450.00, no clean past neighbors"
3501,FUT9,2024-04-30 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 87900.00, no clean past neighbors"
3555,FUT9,2024-05-07 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 88.40, no clean past neighbors"
4717,FUT9,2024-10-16 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median+impossible_jump,79.175,medium,"Old value: 71850.00, used 5 past neighbors"
4726,FUT9,2024-10-17 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,79.2875,medium,"Old value: 71125.00, used 4 past neighbors"
4735,FUT9,2024-10-18 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,79.4,medium,"Old value: 71500.00, used 3 past neighbors"
4744,FUT9,2024-10-21 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,79.2875,medium,"Old value: 71950.00, used 2 past neighbors"
4753,FUT9,2024-10-22 00:00:00,Low,local_outlier_backward_absolute_threshold+local_median,79.4,medium,"Old value: 71750.00, used 1 past neighbors"
4762,FUT9,2024-10-23 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 71750.00, no clean past neighbors"
4771,FUT9,2024-10-24 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 71975.00, no clean past neighbors"
4780,FUT9,2024-10-25 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72400.00, no clean past neighbors"
4798,FUT9,2024-10-29 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 71700.00, no clean past neighbors"
4807,FUT9,2024-10-30 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 71700.00, no clean past neighbors"
4834,FUT9,2024-11-04 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 71700.00, no clean past neighbors"
4843,FUT9,2024-11-05 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72200.00, no clean past neighbors"
4852,FUT9,2024-11-06 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 71750.00, no clean past neighbors"
4861,FUT9,2024-11-07 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72075.00, no clean past neighbors"
4888,FUT9,2024-11-12 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 71850.00, no clean past neighbors"
4897,FUT9,2024-11-13 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72375.00, no clean past neighbors"
4915,FUT9,2024-11-15 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 71000.00, no clean past neighbors"
4924,FUT9,2024-11-18 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72050.00, no clean past neighbors"
4933,FUT9,2024-11-19 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72100.00, no clean past neighbors"
4943,FUT9,2024-11-20 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72550.00, no clean past neighbors"
4954,FUT9,2024-11-21 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72450.00, no clean past neighbors"
4965,FUT9,2024-11-22 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72775.00, no clean past neighbors"
4987,FUT9,2024-11-26 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72550.00, no clean past neighbors"
4998,FUT9,2024-11-27 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72700.00, no clean past neighbors"
5009,FUT9,2024-11-29 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72675.00, no clean past neighbors"
5020,FUT9,2024-12-02 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72775.00, no clean past neighbors"
5031,FUT9,2024-12-03 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72775.00, no clean past neighbors"
5042,FUT9,2024-12-04 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72900.00, no clean past neighbors"
5064,FUT9,2024-12-06 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72875.00, no clean past neighbors"
5075,FUT9,2024-12-09 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 73475.00, no clean past neighbors"
5086,FUT9,2024-12-10 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 73925.00, no clean past neighbors"
5118,FUT9,2024-12-13 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 72525.00, no clean past neighbors"
5137,FUT9,2024-12-17 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 76475.00, no clean past neighbors"
5146,FUT9,2024-12-18 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 76575.00, no clean past neighbors"
5155,FUT9,2024-12-19 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 75825.00, no clean past neighbors"
5164,FUT9,2024-12-20 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 75950.00, no clean past neighbors"
5199,FUT9,2024-12-27 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 76950.00, no clean past neighbors"
5208,FUT9,2024-12-30 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 76250.00, no clean past neighbors"
5217,FUT9,2024-12-31 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 75875.00, no clean past neighbors"
5244,FUT9,2025-01-06 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 76600.00, no clean past neighbors"
5254,FUT9,2025-01-07 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 77475.00, no clean past neighbors"
5264,FUT9,2025-01-08 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 77600.00, no clean past neighbors"
5273,FUT9,2025-01-09 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 77400.00, no clean past neighbors"
5282,FUT9,2025-01-10 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 77500.00, no clean past neighbors"
5292,FUT9,2025-01-13 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 77725.00, no clean past neighbors"
5302,FUT9,2025-01-14 00:00:00,Low,local_outlier_global_median_fallback,86.2125,low,"Old value: 77.80, no clean past neighbors"
2595,FUT9,2023-12-22 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median+impossible_jump,75.15,medium,"Old value: 77900.00, used 5 past neighbors"
2604,FUT9,2023-12-26 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,76.425,medium,"Old value: 77700.00, used 4 past neighbors"
2613,FUT9,2023-12-27 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,78.0,medium,"Old value: 77700.00, used 3 past neighbors"
2630,FUT9,2023-12-29 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,78.0375,medium,"Old value: 77450.00, used 2 past neighbors"
2660,FUT9,2024-01-04 00:00:00,Close,local_outlier_backward_absolute_threshold+local_median,78.075,medium,"Old value: 77900.00, used 1 past neighbors"
2669,FUT9,2024-01-05 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 78425.00, no clean past neighbors"
2688,FUT9,2024-01-09 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7880000.00, no clean past neighbors"
2697,FUT9,2024-01-10 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7845000.00, no clean past neighbors"
2706,FUT9,2024-01-11 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7870000.00, no clean past neighbors"
2716,FUT9,2024-01-12 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7870000.00, no clean past neighbors"
2725,FUT9,2024-01-16 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7792500.00, no clean past neighbors"
2735,FUT9,2024-01-17 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7782500.00, no clean past neighbors"
2745,FUT9,2024-01-18 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7780000.00, no clean past neighbors"
2755,FUT9,2024-01-19 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7780000.00, no clean past neighbors"
2784,FUT9,2024-01-24 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7862500.00, no clean past neighbors"
2794,FUT9,2024-01-25 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7862500.00, no clean past neighbors"
2803,FUT9,2024-01-26 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7775000.00, no clean past neighbors"
2812,FUT9,2024-01-29 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7770000.00, no clean past neighbors"
2822,FUT9,2024-01-30 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7787500.00, no clean past neighbors"
2832,FUT9,2024-01-31 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7787500.00, no clean past neighbors"
2843,FUT9,2024-02-01 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7875000.00, no clean past neighbors"
2854,FUT9,2024-02-02 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7875000.00, no clean past neighbors"
2884,FUT9,2024-02-07 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7875000.00, no clean past neighbors"
2894,FUT9,2024-02-08 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7812500.00, no clean past neighbors"
2904,FUT9,2024-02-09 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7812500.00, no clean past neighbors"
2915,FUT9,2024-02-12 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7875000.00, no clean past neighbors"
2925,FUT9,2024-02-13 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7850000.00, no clean past neighbors"
2937,FUT9,2024-02-14 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 7850000.00, no clean past neighbors"
2948,FUT9,2024-02-15 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 8197500.00, no clean past neighbors"
2958,FUT9,2024-02-16 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 8215000.00, no clean past neighbors"
2979,FUT9,2024-02-21 00:00:00,Close,local_outlier_global_median_fallback,86.7,low,"Old value: 8220000.00, no clean past neighbors"
