Symbol,Timestamp,Open,High,Low,Close,Volume,Open Interest,Date,Close_confidence_lower,Close_confidence_upper,Close_is_imputed,Volume_confidence_lower,Volume_confidence_upper,Volume_is_imputed,Open Interest_confidence_lower,Open Interest_confidence_upper,Open Interest_is_imputed
FUT2,45638.0,84.675,85.3,83.975,84.575,19214.0,134314.0,2024-12-12,84.575,84.575,False,19214.0,19214.0,False,134314.0,134314.0,False
FUT2,45639.0,84.6,86.25,83.925,85.625,22117.0,134458.0,2024-12-13,85.625,85.625,False,22117.0,22117.0,False,134458.0,134458.0,False
FUT2,45642.0,90.025,90.75,87.5,88.3,11936.0,83683.0,2024-12-16,88.3,88.3,False,11936.0,11936.0,False,83683.0,83683.0,False
FUT2,45643.0,88.3,88.3,88.3,88.3,10197.0,84602.0,2024-12-17,76.10027369020524,100.49972630979475,True,10197.0,10197.0,False,84602.0,84602.0,False
FUT2,45644.0,88.125,89.05,88.05,88.9,9853.0,86278.0,2024-12-18,88.9,88.9,False,9853.0,9853.0,False,86278.0,86278.0,False
FUT2,45645.0,88.9,88.9,88.9,88.9,0.0,0.0,2024-12-19,76.66470316254792,101.13529683745209,True,0.0,0.0,False,0.0,0.0,False
FUT2,45649.0,90.325,90.7,88.375,89.575,10868.0,85617.0,2024-12-23,89.575,89.575,False,10868.0,10868.0,False,85617.0,85617.0,False
FUT2,45650.0,89.325,89.375,88.35,89.05,8223.0,85846.0,2024-12-24,89.05,89.05,False,8223.0,8223.0,False,85846.0,85846.0,False
FUT2,45656.0,89.45,89.575,86.475,87.075,15348.0,86347.0,2024-12-30,87.075,87.075,False,15348.0,15348.0,False,86347.0,86347.0,False
FUT2,45657.0,87.075,87.075,87.075,87.075,12143.0,86278.0,2024-12-31,74.83947344126574,99.31052655873427,True,12143.0,12143.0,False,86278.0,86278.0,False
FUT2,45660.0,86.15,86.575,85.075,85.8,14083.0,86494.0,2025-01-03,85.8,85.8,False,14083.0,14083.0,False,86494.0,86494.0,False
FUT2,45664.0,85.875,86.3,85.225,85.7,16982.0,90610.0,2025-01-07,85.7,85.7,False,16982.0,16982.0,False,90610.0,90610.0,False
FUT2,45666.0,85.725,87.9,85.725,87.775,21349.0,96053.0,2025-01-09,87.775,87.775,False,21349.0,21349.0,False,96053.0,96053.0,False
FUT2,45667.0,87.775,87.775,87.775,87.775,30113.0,101980.0,2025-01-10,76.30457573721175,99.24542426278826,True,30113.0,30113.0,False,101980.0,101980.0,False
FUT2,45670.0,89.0,90.125,88.45,89.3,25143.0,106750.0,2025-01-13,89.3,89.3,False,25143.0,25143.0,False,106750.0,106750.0,False
FUT2,45671.0,89.5,90.625,89.0,90.425,26159.0,114083.0,2025-01-14,90.425,90.425,False,26159.0,26159.0,False,114083.0,114083.0,False
FUT2,45672.0,90.425,90.425,90.425,90.425,23825.0,118396.0,2025-01-15,79.53442264426522,101.31557735573477,True,23825.0,23825.0,False,118396.0,118396.0,False
FUT2,45674.0,90.4,90.5,88.05,88.1,26766.0,119448.0,2025-01-17,88.1,88.1,False,26766.0,26766.0,False,119448.0,119448.0,False
FUT2,45679.0,86.65,87.375,86.0,87.125,26159.0,118189.0,2025-01-22,87.125,87.125,False,10656.955817282102,41661.0441827179,True,118189.0,118189.0,False
FUT2,45681.0,87.525,88.45,86.75,88.075,19346.0,117576.0,2025-01-24,88.075,88.075,False,19346.0,19346.0,False,117576.0,117576.0,False
FUT2,45684.0,87.85,90.475,87.5,89.65,26549.0,118527.0,2025-01-27,89.65,89.65,False,26549.0,26549.0,False,118527.0,118527.0,False
FUT2,45686.0,90.975,92.5,90.4,91.2,26766.0,122794.0,2025-01-29,91.2,91.2,False,26766.0,26766.0,False,122794.0,122794.0,False
FUT2,45687.0,91.3,92.75,90.9,91.75,19100.0,125452.0,2025-01-30,91.75,91.75,False,19100.0,19100.0,False,125452.0,125452.0,False
FUT2,45688.0,91.75,91.75,91.75,91.75,29163.0,126199.0,2025-01-31,82.0100286619176,101.4899713380824,True,29163.0,29163.0,False,126199.0,126199.0,False
FUT2,45692.0,87.525,89.9,86.425,89.725,36895.0,125452.0,2025-02-04,89.725,89.725,False,36895.0,36895.0,False,58247.61810607412,192656.3818939259,True
FUT2,45693.0,90.125,91.825,89.975,91.7,0.0,0.0,2025-02-05,91.7,91.7,False,0.0,0.0,False,0.0,0.0,False
FUT2,45694.0,91.8,92.2,90.575,91.7,18756.0,122506.0,2025-02-06,91.7,91.7,False,18756.0,18756.0,False,122506.0,122506.0,False
FUT2,45695.0,91.7,91.7,91.7,91.7,20452.0,122954.0,2025-02-07,83.01891647556643,100.38108352443358,True,20452.0,20452.0,False,122954.0,122954.0,False
FUT2,45700.0,93.4,94.75,93.325,94.175,27086.0,126690.0,2025-02-12,94.175,94.175,False,27086.0,27086.0,False,126690.0,126690.0,False
FUT2,45701.0,93.95,94.475,92.875,93.15,0.0,0.0,2025-02-13,93.15,93.15,False,0.0,0.0,False,0.0,0.0,False
FUT2,45702.0,94.1,94.325,92.325,92.575,20300.0,128288.0,2025-02-14,92.575,92.575,False,20300.0,20300.0,False,128288.0,128288.0,False
FUT2,45706.0,97.475,97.510125,96.85,97.025,109.0,5326.0,2025-02-18,97.025,97.025,False,109.0,109.0,False,5326.0,5326.0,False
FUT2,45707.0,94.4,94.4,93.425,93.625,344.0,5299.0,2025-02-19,93.625,93.625,False,344.0,344.0,False,5299.0,5299.0,False
FUT2,45708.0,93.625,93.625,93.625,93.625,248.0,5287.0,2025-02-20,85.79395884901155,101.45604115098845,True,248.0,248.0,False,5287.0,5287.0,False
FUT2,45712.0,92.275,92.45,91.425,91.45,168.0,5178.0,2025-02-24,91.45,91.45,False,168.0,168.0,False,5178.0,5178.0,False
FUT2,45713.0,91.55,91.6,90.425,90.6,0.0,0.0,2025-02-25,90.6,90.6,False,0.0,0.0,False,0.0,0.0,False
FUT2,45714.0,90.875,92.525,90.725,92.375,290.0,5091.0,2025-02-26,92.375,92.375,False,290.0,290.0,False,5091.0,5091.0,False
FUT2,45715.0,92.375,92.375,92.375,92.375,0.0,0.0,2025-02-27,85.67544593144333,99.07455406855667,True,0.0,0.0,False,0.0,0.0,False
FUT2,45716.0,89.8,89.875,87.3,87.9,752.0,5069.0,2025-02-28,87.9,87.9,False,752.0,752.0,False,5069.0,5069.0,False
FUT2,45719.0,88.125,88.325,86.925,87.65,538.0,5069.0,2025-03-03,87.65,87.65,False,538.0,538.0,False,5069.0,5069.0,False
FUT2,45720.0,87.325,87.325,84.85,85.35,862.0,5075.0,2025-03-04,85.35,85.35,False,862.0,862.0,False,5075.0,5075.0,False
FUT2,45721.0,86.425,87.775,86.15,87.35,409.0,5127.0,2025-03-05,87.35,87.35,False,409.0,409.0,False,5127.0,5127.0,False
FUT2,45722.0,87.35,87.35,87.35,87.35,615.0,4968.0,2025-03-06,81.23010422525142,93.46989577474857,True,615.0,615.0,False,4968.0,4968.0,False
FUT2,45723.0,90.05,91.0,89.95,90.8,514.0,4962.0,2025-03-07,90.8,90.8,False,514.0,514.0,False,4962.0,4962.0,False
FUT2,45727.0,90.975,91.375,89.95,90.275,540.0,4868.0,2025-03-11,90.275,90.275,False,540.0,540.0,False,4868.0,4868.0,False
FUT2,45728.0,90.075,91.175,89.875,90.325,343.0,4905.0,2025-03-12,90.325,90.325,False,343.0,343.0,False,4905.0,4905.0,False
FUT2,45729.0,90.15,90.15,88.625,88.825,283.0,4822.0,2025-03-13,88.825,88.825,False,283.0,283.0,False,4822.0,4822.0,False
FUT2,45733.0,90.5,91.9,90.4,91.525,460.0,4732.0,2025-03-17,91.525,91.525,False,460.0,460.0,False,4732.0,4732.0,False
FUT2,45734.0,91.525,91.525,91.525,91.525,410.0,4733.0,2025-03-18,85.69371074958258,97.35628925041743,True,410.0,410.0,False,4733.0,4733.0,False
FUT2,45736.0,88.7,89.55,88.15,88.6,192.0,4783.0,2025-03-20,88.6,88.6,False,192.0,192.0,False,4783.0,4783.0,False
FUT2,45737.0,88.6,88.6,88.6,88.6,427.0,4772.0,2025-03-21,83.00109448750445,94.19890551249554,True,427.0,427.0,False,4772.0,4772.0,False
FUT2,45740.0,88.975,88.975,87.625,88.475,329.0,4652.0,2025-03-24,88.475,88.475,False,329.0,329.0,False,4652.0,4652.0,False
FUT2,45742.0,88.975,88.975,88.975,88.975,277.0,4687.0,2025-03-26,83.77499599359128,94.17500400640871,True,277.0,277.0,False,4687.0,4687.0,False
FUT2,45747.0,87.925,89.025,86.975,88.4,474.0,4536.0,2025-03-31,88.4,88.4,False,474.0,474.0,False,4536.0,4536.0,False
FUT2,45748.0,88.65,90.275,88.1,89.75,559.0,4506.0,2025-04-01,89.75,89.75,False,559.0,559.0,False,4506.0,4506.0,False
FUT2,45750.0,89.075,89.075,89.075,89.075,497.0,4431.0,2025-04-03,84.17324083232835,93.97675916767166,True,497.0,497.0,False,4431.0,4431.0,False
FUT2,45754.0,85.0,86.15,82.825,84.2,797.0,4401.0,2025-04-07,84.2,84.2,False,797.0,797.0,False,4401.0,4401.0,False
FUT2,45755.0,84.2,84.2,84.2,84.2,688.0,4183.0,2025-04-08,79.14450709875128,89.25549290124873,True,688.0,688.0,False,4183.0,4183.0,False
FUT2,45756.0,84.275,86.325,83.45,85.975,722.0,4148.0,2025-04-09,85.975,85.975,False,722.0,722.0,False,4148.0,4148.0,False
FUT2,45757.0,86.125,87.525,85.1,86.5,987.0,3924.0,2025-04-10,86.5,86.5,False,987.0,987.0,False,3924.0,3924.0,False
FUT2,45758.0,86.5,86.5,86.5,86.5,382.0,3825.0,2025-04-11,81.23389717314114,91.76610282685886,True,382.0,382.0,False,3825.0,3825.0,False
FUT2,45762.0,94.725,96.2,94.55,95.025,20682.0,88416.0,2025-04-15,95.025,95.025,False,20682.0,20682.0,False,88416.0,88416.0,False
FUT2,45763.0,95.175,98.125,94.975,97.925,31973.0,91395.0,2025-04-16,97.925,97.925,False,31973.0,31973.0,False,91395.0,91395.0,False
FUT2,45764.0,97.75,98.85,97.275,97.925,24709.0,93843.0,2025-04-17,97.925,97.925,False,24709.0,24709.0,False,93843.0,93843.0,False
FUT2,45768.0,98.4,99.1,97.55,98.025,20320.0,93950.0,2025-04-21,98.025,98.025,False,20320.0,20320.0,False,93950.0,93950.0,False
FUT2,45769.0,98.1,100.675,98.1,100.4,32177.0,97477.0,2025-04-22,100.4,100.4,False,32177.0,32177.0,False,97477.0,97477.0,False
FUT2,45770.0,100.375,101.425,99.575,99.975,22902.0,97678.0,2025-04-23,99.975,99.975,False,22902.0,22902.0,False,97678.0,97678.0,False
FUT2,45772.0,100.175,101.35,99.825,101.05,19432.0,100077.0,2025-04-25,101.05,101.05,False,19432.0,19432.0,False,100077.0,100077.0,False
FUT2,45775.0,100.675,101.975,99.575,101.25,0.0,0.0,2025-04-28,101.25,101.25,False,0.0,0.0,False,0.0,0.0,False
FUT2,45776.0,101.25,101.25,101.25,101.25,24663.0,98360.0,2025-04-29,92.9500199527161,109.5499800472839,True,24663.0,24663.0,False,98360.0,98360.0,False
FUT2,45782.0,99.35,100.3,98.625,99.0,22404.0,87978.0,2025-05-05,99.0,99.0,False,22404.0,22404.0,False,87978.0,87978.0,False
FUT2,45784.0,97.475,98.15,96.975,97.35,33959.0,77790.0,2025-05-07,97.35,97.35,False,33959.0,33959.0,False,77790.0,77790.0,False
FUT2,45785.0,97.125,97.95,96.675,97.275,33151.0,68965.0,2025-05-08,97.275,97.275,False,33151.0,33151.0,False,68965.0,68965.0,False
FUT2,45790.0,97.925,100.0,97.475,99.6,37039.0,54486.0,2025-05-13,99.6,99.6,False,37039.0,37039.0,False,54486.0,54486.0,False
FUT2,45791.0,99.55,99.575,97.925,98.775,21966.0,51066.0,2025-05-14,98.775,98.775,False,21966.0,21966.0,False,51066.0,51066.0,False
FUT2,45797.0,103.5,103.5,103.5,103.5,18062.0,84475.0,2025-05-20,94.28293234492705,112.71706765507295,True,18062.0,18062.0,False,84475.0,84475.0,False
FUT2,45798.0,103.55,103.975,102.225,102.675,20312.0,84753.0,2025-05-21,102.675,102.675,False,20312.0,20312.0,False,84753.0,84753.0,False
FUT2,45799.0,102.675,102.675,102.675,102.675,0.0,0.0,2025-05-22,92.63793975360163,112.71206024639837,True,0.0,0.0,False,0.0,0.0,False
FUT2,45804.0,101.8,102.6,100.75,102.375,0.0,0.0,2025-05-27,102.375,102.375,False,0.0,0.0,False,0.0,0.0,False
FUT2,45805.0,102.45,103.725,101.925,103.35,25896.0,86451.0,2025-05-28,103.35,103.35,False,25896.0,25896.0,False,86451.0,86451.0,False
FUT2,45807.0,103.125,105.35,102.875,104.85,29803.0,89242.0,2025-05-30,104.85,104.85,False,29803.0,29803.0,False,89242.0,89242.0,False
FUT2,45810.0,104.925,105.6,104.6,104.8,24636.0,89190.0,2025-06-02,104.8,104.8,False,24636.0,24636.0,False,89190.0,89190.0,False
FUT2,45811.0,104.8,104.8,104.8,104.8,31540.0,87976.0,2025-06-03,93.27799271671128,116.32200728328871,True,31540.0,31540.0,False,87976.0,87976.0,False
FUT2,45814.0,104.6,104.6,104.6,104.6,36451.0,79938.0,2025-06-06,92.73313082403163,116.46686917596836,True,36451.0,36451.0,False,79938.0,79938.0,False
FUT2,45817.0,107.1,107.65,106.425,107.15,33864.0,74665.0,2025-06-09,107.15,107.15,False,33864.0,33864.0,False,74665.0,74665.0,False
FUT2,45818.0,107.15,108.425,107.0,108.15,37366.0,66209.0,2025-06-10,108.15,108.15,False,37366.0,37366.0,False,66209.0,66209.0,False
FUT2,45819.0,108.5,109.625,108.225,108.875,31990.0,61039.0,2025-06-11,108.875,108.875,False,31990.0,31990.0,False,61039.0,61039.0,False
FUT2,45820.0,108.875,108.875,108.875,108.875,23881.0,55740.0,2025-06-12,95.33474272436467,122.41525727563533,True,23881.0,23881.0,False,55740.0,55740.0,False
FUT2,45826.0,112.25,113.15,110.825,112.0,27335.0,117062.0,2025-06-18,112.0,112.0,False,27335.0,27335.0,False,117062.0,117062.0,False
FUT2,45832.0,112.825,112.825,112.825,112.825,27801.0,116193.0,2025-06-24,98.18481145057511,127.4651885494249,True,27801.0,27801.0,False,116193.0,116193.0,False
FUT2,45834.0,111.45,111.475,110.15,110.275,22795.0,114535.0,2025-06-26,110.275,110.275,False,22795.0,22795.0,False,114535.0,114535.0,False
FUT2,45835.0,110.275,110.275,110.275,110.275,27487.0,113514.0,2025-06-27,94.55606651020824,125.99393348979177,True,27487.0,27487.0,False,113514.0,113514.0,False
FUT2,45840.0,106.975,106.975,106.975,106.975,25795.0,104723.0,2025-07-02,90.83632316977291,123.11367683022708,True,25795.0,25795.0,False,104723.0,104723.0,False
FUT2,45841.0,107.425,107.675,105.7,106.05,26435.0,103288.0,2025-07-03,106.05,106.05,False,26435.0,26435.0,False,103288.0,103288.0,False
FUT2,45846.0,107.6,107.825,106.45,106.925,36673.0,91952.0,2025-07-08,106.925,106.925,False,36673.0,36673.0,False,91952.0,91952.0,False
FUT2,45847.0,106.525,107.775,106.375,107.525,34952.0,83101.0,2025-07-09,107.525,107.525,False,34952.0,34952.0,False,83101.0,83101.0,False
FUT2,45848.0,107.525,107.525,107.525,107.525,41151.0,75884.0,2025-07-10,90.72935263289249,124.32064736710753,True,41151.0,41151.0,False,75884.0,75884.0,False
FUT2,45849.0,106.8,107.4,104.55,104.85,41753.0,68119.0,2025-07-11,104.85,104.85,False,41753.0,41753.0,False,68119.0,68119.0,False
FUT2,45852.0,104.85,104.875,102.7,103.3,0.0,0.0,2025-07-14,103.3,103.3,False,0.0,0.0,False,0.0,0.0,False
FUT2,45859.0,90.8,91.125,89.4,90.925,20337.0,123521.0,2025-07-21,90.925,90.925,False,20337.0,20337.0,False,123521.0,123521.0,False
FUT2,45860.0,91.075,91.425,90.225,90.45,18669.0,123401.0,2025-07-22,90.45,90.45,False,18669.0,18669.0,False,123401.0,123401.0,False
FUT2,45861.0,90.525,91.05,89.175,90.85,18759.0,122955.0,2025-07-23,90.85,90.85,False,18759.0,18759.0,False,122955.0,122955.0,False
FUT2,45862.0,90.85,90.85,90.85,90.85,19708.0,122545.0,2025-07-24,74.4503558025712,107.2496441974288,True,19708.0,19708.0,False,122545.0,122545.0,False
FUT2,45866.0,91.0,91.0,89.9,90.675,14175.0,127562.0,2025-07-28,90.675,90.675,False,14175.0,14175.0,False,127562.0,127562.0,False
FUT2,45867.0,90.475,90.475,88.325,88.525,22098.0,128511.0,2025-07-29,88.525,88.525,False,22098.0,22098.0,False,128511.0,128511.0,False
FUT2,45868.0,88.55,89.7,88.025,89.3,20774.0,128102.0,2025-07-30,89.3,89.3,False,20774.0,20774.0,False,128102.0,128102.0,False
FUT3,44931.0,98.525,98.525,97.425,97.825,147.0,1117.0,2023-01-05,97.825,97.825,False,147.0,147.0,False,1117.0,1117.0,False
FUT3,44932.0,97.825,97.825,97.825,97.825,70.0,42326.1031980655,2023-01-06,79.48150202625855,116.16849797374145,True,70.0,70.0,False,42326.1031980655,42326.1031980655,False
FUT3,44935.0,96.575,97.975,96.575,97.6,99.0,1104.0,2023-01-09,97.6,97.6,False,99.0,99.0,False,1104.0,1104.0,False
FUT3,44936.0,97.35,97.35,96.1,96.55,70.0,1101.0,2023-01-10,96.55,96.55,False,70.0,70.0,False,1101.0,1101.0,False
FUT3,44937.0,96.225,96.225,95.225,95.825,62.0,1090.0,2023-01-11,95.825,95.825,False,62.0,62.0,False,1090.0,1090.0,False
FUT3,44939.0,95.25,95.65,94.0,95.325,227.0,1155.0,2023-01-13,95.325,95.325,False,227.0,227.0,False,1155.0,1155.0,False
FUT3,44945.0,94.075,94.55,92.6,92.75,174.0,1052.0,2023-01-19,92.75,92.75,False,174.0,174.0,False,1052.0,1052.0,False
FUT3,44946.0,92.75,92.75,92.75,92.75,48.0,1062.0,2023-01-20,74.40650202625855,111.09349797374145,True,48.0,48.0,False,1062.0,1062.0,False
FUT3,44949.0,93.4,94.2,93.0,93.325,68.0,1071.0,2023-01-23,93.325,93.325,False,68.0,68.0,False,1071.0,1071.0,False
FUT3,44950.0,93.325,93.325,93.325,93.325,48.0,1089.0,2023-01-24,74.98150202625855,111.66849797374145,True,48.0,48.0,False,1089.0,1089.0,False
FUT3,44952.0,93.375,95.075,92.275,94.625,99.0,1073.0,2023-01-26,94.625,94.625,False,99.0,99.0,False,1073.0,1073.0,False
FUT3,44953.0,94.8,96.075,94.7,94.925,77.0,1071.0,2023-01-27,94.925,94.925,False,77.0,77.0,False,1071.0,1071.0,False
FUT3,44956.0,94.525,96.125,94.125,95.0,0.0,0.0,2023-01-30,95.0,95.0,False,0.0,0.0,False,0.0,0.0,False
FUT3,44957.0,95.075,95.075,94.225,95.025,118.0,1148.0,2023-01-31,95.025,95.025,False,118.0,118.0,False,1148.0,1148.0,False
FUT3,44958.0,94.625,95.575,92.55,93.825,156.0,1179.0,2023-02-01,93.825,93.825,False,156.0,156.0,False,1179.0,1179.0,False
FUT3,44959.0,94.175,95.35,93.775,95.35,91.0,1127.0,2023-02-02,95.35,95.35,False,91.0,91.0,False,1127.0,1127.0,False
FUT3,44960.0,94.9,95.5,94.5,95.275,48.0,1108.0,2023-02-03,95.275,95.275,False,48.0,48.0,False,1108.0,1108.0,False
FUT3,44964.0,92.65,93.05,90.65,92.675,145.0,1132.0,2023-02-07,92.675,92.675,False,145.0,145.0,False,1132.0,1132.0,False
FUT3,44965.0,92.25,93.875,91.85,93.875,104.0,1101.0,2023-02-08,93.875,93.875,False,104.0,104.0,False,1101.0,1101.0,False
FUT3,44967.0,93.325,93.5,92.8,93.2,39.0,1107.0,2023-02-10,93.2,93.2,False,39.0,39.0,False,1107.0,1107.0,False
FUT3,44972.0,104.375,105.0,103.725,104.1,5310.0,37530.0,2023-02-15,104.1,104.1,False,5310.0,5310.0,False,37530.0,37530.0,False
FUT3,44973.0,104.1,104.1,104.1,104.1,5798.0,38132.0,2023-02-16,98.91554062147083,109.28445937852916,True,5798.0,5798.0,False,38132.0,38132.0,False
FUT3,44978.0,103.55,106.0,103.55,105.225,11324.0,40001.0,2023-02-21,105.225,105.225,False,11324.0,11324.0,False,40001.0,40001.0,False
FUT3,44979.0,104.625,104.825,103.05,103.8,9034.0,40261.0,2023-02-22,103.8,103.8,False,9034.0,9034.0,False,40261.0,40261.0,False
FUT3,44980.0,103.8,104.275,102.875,103.85,10262.0,41269.0,2023-02-23,103.85,103.85,False,10262.0,10262.0,False,41269.0,41269.0,False
FUT3,44987.0,101.45,102.1,100.375,100.7,10856.0,46112.0,2023-03-02,100.7,100.7,False,10856.0,10856.0,False,46112.0,46112.0,False
FUT3,44988.0,100.575,101.325,100.325,100.525,10606.0,47342.0,2023-03-03,100.525,100.525,False,10606.0,10606.0,False,47342.0,47342.0,False
FUT3,44993.0,100.025,100.625,99.55,100.4,25152.0,59127.0,2023-03-08,100.4,100.4,False,25152.0,25152.0,False,59127.0,59127.0,False
FUT3,44994.0,100.4,100.4,100.4,100.4,22816.0,61092.0,2023-03-09,92.28384853008893,108.51615146991108,True,22816.0,22816.0,False,61092.0,61092.0,False
FUT3,44995.0,100.45,102.85,100.45,102.55,20077.0,64647.0,2023-03-10,102.55,102.55,False,20077.0,20077.0,False,64647.0,64647.0,False
FUT3,44998.0,102.175,103.275,101.4,102.85,0.0,0.0,2023-03-13,102.85,102.85,False,0.0,0.0,False,0.0,0.0,False
FUT3,44999.0,102.85,102.85,102.85,102.85,17036.0,68940.0,2023-03-14,94.59744288570317,111.10255711429681,True,17036.0,17036.0,False,68940.0,68940.0,False
FUT3,45000.0,101.35,101.525,97.575,98.0,23632.0,72997.0,2023-03-15,98.0,98.0,False,23632.0,23632.0,False,72997.0,72997.0,False
FUT3,45001.0,98.0,98.0,98.0,98.0,30401.0,80844.0,2023-03-16,89.80230567568853,106.19769432431147,True,30401.0,30401.0,False,80844.0,80844.0,False
FUT3,45005.0,91.5,92.95,90.8,91.85,25458.0,86166.0,2023-03-20,91.85,91.85,False,25458.0,25458.0,False,86166.0,86166.0,False
FUT3,45006.0,91.85,91.85,91.85,91.85,19355.0,88132.0,2023-03-21,83.64862483348989,100.0513751665101,True,19355.0,19355.0,False,88132.0,88132.0,False
FUT3,45013.0,92.9,93.35,91.25,92.55,17293.0,92756.0,2023-03-28,92.55,92.55,False,17293.0,17293.0,False,92756.0,92756.0,False
FUT3,45014.0,92.55,92.55,92.55,92.55,14657.0,93342.0,2023-03-29,84.20209224932296,100.89790775067704,True,14657.0,14657.0,False,93342.0,93342.0,False
FUT3,45016.0,91.15,92.375,90.625,91.45,21482.0,93527.0,2023-03-31,91.45,91.45,False,21482.0,21482.0,False,93527.0,93527.0,False
FUT3,45019.0,91.2,92.25,90.1,91.6,18748.0,92390.0,2023-04-03,91.6,91.6,False,18748.0,18748.0,False,92390.0,92390.0,False
FUT3,45020.0,91.925,92.75,89.25,89.55,17819.0,91512.0,2023-04-04,89.55,89.55,False,17819.0,17819.0,False,91512.0,91512.0,False
FUT3,45022.0,88.55,89.7,87.05,88.1,19114.0,95992.0,2023-04-06,88.1,88.1,False,19114.0,19114.0,False,95992.0,95992.0,False
FUT3,45027.0,88.625,89.325,87.325,87.9,16054.0,95346.0,2023-04-11,87.9,87.9,False,16054.0,16054.0,False,95346.0,95346.0,False
FUT3,45028.0,87.825,89.125,87.125,87.825,17231.0,95776.0,2023-04-12,87.825,87.825,False,17231.0,17231.0,False,95776.0,95776.0,False
FUT3,45029.0,87.0,87.5,85.425,85.5,0.0,0.0,2023-04-13,85.5,85.5,False,0.0,0.0,False,0.0,0.0,False
FUT3,45030.0,86.0,87.225,85.925,86.8,13977.0,95796.0,2023-04-14,86.8,86.8,False,13977.0,13977.0,False,95796.0,95796.0,False
FUT3,45033.0,87.35,88.525,86.8,88.125,17188.0,96382.0,2023-04-17,88.125,88.125,False,17188.0,17188.0,False,96382.0,96382.0,False
FUT3,45034.0,90.425,90.95,88.475,88.7,8644.0,28866.0,2023-04-18,88.7,88.7,False,8644.0,8644.0,False,28866.0,28866.0,False
FUT3,45035.0,88.775,90.375,87.875,89.45,6277.0,29638.0,2023-04-19,89.45,89.45,False,6277.0,6277.0,False,29638.0,29638.0,False
FUT3,45036.0,89.45,89.45,89.45,89.45,4421.0,29874.0,2023-04-20,79.01847379595976,99.88152620404024,True,4421.0,4421.0,False,29874.0,29874.0,False
FUT3,45040.0,88.5,90.975,88.5,90.125,4825.0,30186.0,2023-04-24,90.125,90.125,False,4825.0,4825.0,False,30186.0,30186.0,False
FUT3,45041.0,89.6,90.725,89.4,89.95,5321.0,31331.0,2023-04-25,89.95,89.95,False,5321.0,5321.0,False,31331.0,31331.0,False
FUT3,45042.0,89.95,89.95,89.95,89.95,6862.0,32668.0,2023-04-26,79.51169077883388,100.38830922116612,True,6862.0,6862.0,False,32668.0,32668.0,False
FUT3,45044.0,92.5,94.0,92.175,93.575,9618.0,33324.0,2023-04-28,93.575,93.575,False,9618.0,9618.0,False,33324.0,33324.0,False
FUT3,45048.0,90.85,91.675,90.475,91.4,0.0,0.0,2023-05-02,91.4,91.4,False,0.0,0.0,False,0.0,0.0,False
FUT3,45049.0,91.4,91.4,91.4,91.4,11369.0,37186.0,2023-05-03,81.11886088272212,101.6811391172779,True,11369.0,11369.0,False,37186.0,37186.0,False
FUT3,45050.0,88.825,89.325,88.1,88.225,14445.0,41401.0,2023-05-04,88.225,88.225,False,14445.0,14445.0,False,41401.0,41401.0,False
FUT3,45051.0,88.225,88.225,88.225,88.225,23609.0,43414.0,2023-05-05,77.94503569850069,98.5049643014993,True,23609.0,23609.0,False,43414.0,43414.0,False
FUT3,45054.0,85.375,85.875,84.75,85.35,21560.0,37186.0,2023-05-08,85.35,85.35,False,21560.0,21560.0,False,-34451.46307692661,108823.46307692661,True
FUT3,45055.0,85.35,85.35,85.35,85.35,21848.0,49760.0,2023-05-09,74.84056413236226,95.85943586763773,True,21848.0,21848.0,False,49760.0,49760.0,False
FUT3,45056.0,86.7,87.275,85.925,86.05,20792.0,55293.0,2023-05-10,86.05,86.05,False,20792.0,20792.0,False,55293.0,55293.0,False
FUT3,45057.0,86.1,87.3,84.8,85.125,21760.0,61481.0,2023-05-11,85.125,85.125,False,21760.0,21760.0,False,61481.0,61481.0,False
FUT3,45058.0,85.375,85.65,84.125,85.275,0.0,0.0,2023-05-12,85.275,85.275,False,0.0,0.0,False,0.0,0.0,False
FUT3,45063.0,88.25,88.35,84.05,84.775,15866.0,42956.0,2023-05-17,84.775,84.775,False,15866.0,15866.0,False,42956.0,42956.0,False
FUT3,45064.0,84.625,85.0,82.825,83.825,13156.0,45654.0,2023-05-18,83.825,83.825,False,13156.0,13156.0,False,45654.0,45654.0,False
FUT3,45065.0,83.825,83.825,83.825,83.825,16074.0,48495.0,2023-05-19,72.19035358615737,95.45964641384263,True,16074.0,16074.0,False,48495.0,48495.0,False
FUT3,45068.0,81.95,82.2,80.025,80.4,12375.0,50911.0,2023-05-22,80.4,80.4,False,12375.0,12375.0,False,50911.0,50911.0,False
FUT3,45069.0,80.4,80.675,78.225,80.25,17569.0,51448.0,2023-05-23,80.25,80.25,False,17569.0,17569.0,False,51448.0,51448.0,False
FUT3,45071.0,79.675,79.7,76.625,76.675,16074.0,51830.0,2023-05-25,76.675,76.675,False,-1517.8463581002688,33665.84635810027,True,51830.0,51830.0,False
FUT3,45072.0,76.65,76.925,73.475,74.125,0.0,0.0,2023-05-26,74.125,74.125,False,0.0,0.0,False,0.0,0.0,False
FUT3,45076.0,74.6,78.8,74.425,78.8,15421.0,53403.0,2023-05-30,78.8,78.8,False,15421.0,15421.0,False,53403.0,53403.0,False
FUT3,45077.0,78.8,78.8,78.8,78.8,15560.0,54226.0,2023-05-31,64.25681448043458,93.34318551956541,True,15560.0,15560.0,False,54226.0,54226.0,False
