Symbol,Timestamp,Open,High,Low,Close,Volume,Open Interest,Date
FUT6,45401.0,76.375,77.675,76.375,77.2,2537.0,36833.0,2024-04-19
FUT8,45401.0,8342.5,8440.0,8342.5,8407.5,128.0,3033.0,2024-04-19
FUT4,45404.0,104.0,105.3,103.625,104.9,0.0,0.0,2024-04-22
FUT5,45404.0,86.2,86.7,85.775,86.4,3832.0,53618.0,2024-04-22
FUT6,45404.0,77.175,77.45,76.65,77.15,2697.0,36827.0,2024-04-22
FUT7,45404.0,80.075,80.525,79.85,80.3,925.0,7933.0,2024-04-22
FUT11,45405.0,95.9,96.0,95.9,96.0,13.0,134.0,2024-04-23
FUT2,45405.0,105.55,108.55,105.55,107.775,31080.0,101959.0,2024-04-23
FUT4,45405.0,105.0,107.55,105.0,106.975,9502.0,40681.0,2024-04-23
FUT2,45406.0,107.025,108.4,106.8,107.6,18812.0,102659.0,2024-04-24
FUT3,45406.0,109.125,110.325,108.775,110.0,7380.0,47951.0,2024-04-24
FUT8,45406.0,8547.5,8547.5,8472.5,8490.0,650.0,3391.0,2024-04-24
FUT6,45407.0,78.4,78.4,77.25,77.525,3512.0,38150.0,2024-04-25
FUT8,45407.0,8487.5,8487.5,8357.5,8407.5,534.0,3600.0,2024-04-25
FUT10,45408.0,93.5,93.65,92.875,93.65,89.0,1376.0,2024-04-26
FUT3,45408.0,107.475,107.475,105.475,105.875,9546.0,49731.0,2024-04-26
FUT6,45408.0,77.625,77.625,76.475,76.825,1987.0,38063.0,2024-04-26
FUT10,45411.0,93.775,94.0,93.775,93.825,15.0,1376.0,2024-04-29
FUT2,45411.0,101.925,103.025,101.35,102.55,28292.0,96612.0,2024-04-29
FUT3,45411.0,105.425,105.775,104.775,105.525,13290.0,49701.0,2024-04-29
FUT5,45411.0,85.7,86.125,85.15,86.1,3392.0,55326.0,2024-04-29
FUT6,45411.0,76.525,77.35,76.2,77.25,2559.0,38111.0,2024-04-29
FUT1,45412.0,94.2,94.7,93.525,94.275,768.0,5022.0,2024-04-30
FUT2,45412.0,102.725,103.925,102.025,102.725,22711.0,94481.0,2024-04-30
FUT3,45412.0,105.7,106.75,104.9,105.7,9941.0,50298.0,2024-04-30
FUT4,45412.0,103.75,104.75,103.3,103.625,7604.0,41399.0,2024-04-30
FUT5,45412.0,86.0,86.6,85.55,85.775,4696.0,55737.0,2024-04-30
FUT6,45412.0,77.2,77.65,76.825,77.225,3605.0,37871.0,2024-04-30
FUT9,45412.0,87900.0,88450.0,87900.0,88450.0,38.0,105.0,2024-04-30
FUT2,45413.0,102.625,103.525,100.325,100.625,31304.0,92448.0,2024-05-01
FUT5,45413.0,85.9,86.1,84.175,84.525,4802.0,55729.0,2024-05-01
FUT6,45413.0,77.2,77.325,75.7,76.0,4158.0,37826.0,2024-05-01
FUT8,45413.0,8432.5,8445.0,8310.0,8345.0,381.0,3879.0,2024-05-01
FUT1,45414.0,92.775,93.125,92.45,93.025,726.0,4257.0,2024-05-02
FUT6,45414.0,75.5,3290.987394475881,75.5,76.525,5617.0,38309.0,2024-05-02
FUT7,45414.0,79.55,80.425,79.025,80.15,1502.0,9899.0,2024-05-02
FUT10,45415.0,94.2,94.2,94.15,94.15,25.0,1386.0,2024-05-03
FUT2,45415.0,99.925,99.925,98.825,99.025,23818.0,8520434.45684806,2024-05-03
FUT4,45415.0,102.2,102.2,101.3,101.85,6534.0,43973.0,2024-05-03
FUT5,45415.0,84.7,85.1,84.45,84.675,3517.0,55927.0,2024-05-03
FUT6,45415.0,76.475,76.85,76.25,76.5,2937.0,38490.0,2024-05-03
FUT8,45415.0,8415.0,8440.0,8385.0,8402.5,312.0,4080.0,2024-05-03
FUT1,45418.0,92.275,92.4,91.875,92.125,1005.0,3608.0,2024-05-06
FUT2,45418.0,98.75,99.05,97.825,98.175,22266.0,83658.0,2024-05-06
FUT3,45418.0,102.775,102.85,101.8,102.25,9941.0,53516.0,2024-05-06
FUT5,45418.0,84.425,84.825,84.05,84.45,2981.0,55674.0,2024-05-06
FUT7,45418.0,79.725,80.125,79.525,80.1,1212.0,10441.0,2024-05-06
FUT8,45418.0,8360.0,8402.5,8332.5,8402.5,244.0,4097.0,2024-05-06
FUT2,45419.0,98.85,100.55,98.1,98.35,0.0,0.0,2024-05-07
FUT4,45419.0,101.7,103.175,101.5,101.775,12585.0,46340.0,2024-05-07
FUT9,45419.0,88.4,88.4,88.4,88.4,8.0,108.0,2024-05-07
FUT1,45420.0,92.35,92.85,92.0,92.525,-0.0,0.0,2024-05-08
FUT4,45420.0,101.7,102.275,100.625,101.775,11265.0,47198.0,2024-05-08
FUT5,45420.0,84.85,85.375,84.025,85.2,5062.0,55687.0,2024-05-08
FUT6,45420.0,76.55,77.175,75.95,76.975,3985.0,38053.0,2024-05-08
FUT2,45421.0,98.8,99.3,97.475,97.55,25679.0,886938.2883297428,2024-05-09
FUT4,45421.0,101.95,102.2,100.225,100.35,9288.0,48111.0,2024-05-09
FUT5,45421.0,85.4,85.4,83.975,84.175,5523.0,1028178.7102052328,2024-05-09
FUT2,45422.0,97.725,99.8,97.6,98.375,30455.0,3082828.1213916903,2024-05-10
FUT3,45422.0,101.1,102.9,100.9,101.425,0.0,0.0,2024-05-10
FUT4,45422.0,100.45,101.775,100.275,100.575,731920.6616302229,48359.0,2024-05-10
FUT5,45422.0,84.275,85.25,84.1,84.65,4339.0,55793.0,2024-05-10
FUT6,45422.0,76.525,77.175,76.3,76.9,4663.0,38228.0,2024-05-10
FUT7,45422.0,80.35,81.125,80.35,80.95,1615.0,12154.0,2024-05-10
FUT1,45425.0,91.575,91.725,91.4,91.45,595.0,3136.0,2024-05-13
FUT5,45425.0,84.95,85.475,83.7,83.85,4414.0,55472.0,2024-05-13
FUT8,45425.0,8490.0,730295.8850919479,8460.0,8500.0,464.0,4335.0,2024-05-13
FUT9,45425.0,89.0,89.0,89.0,89.0,0.0,0.0,2024-05-13
FUT1,45426.0,91.775,91.875,91.675,91.775,214.0,3019.0,2024-05-14
FUT3,45426.0,100.975,101.75,100.45,100.975,12333.0,68420.0,2024-05-14
FUT5,45426.0,84.6,84.95,83.9,84.275,3520.0,55462.0,2024-05-14
FUT6,45426.0,76.975,77.375,76.475,76.725,3925.0,37805.0,2024-05-14
FUT8,45426.0,8540.0,8550.0,8472.5,8492.5,256.0,4243.0,2024-05-14
FUT9,45426.0,89.5,89.5,89.5,89.5,14.0,117.0,2024-05-14
FUT2,45427.0,101.1,101.325,100.325,100.75,12823.0,1985296.8403408376,2024-05-15
FUT3,45427.0,99.95,100.375,99.375,99.9,9742.0,50195.0,2024-05-15
FUT4,45427.0,84.65,84.675,83.9,84.5,79943.81906980174,55633.0,2024-05-15
FUT5,45427.0,76.775,77.1,76.425,76.95,2726.0,37787.0,2024-05-15
FUT7,45427.0,84.925,85.075,84.6,84.95,590.0,4350.0,2024-05-15
FUT9,45427.0,94.8,94.975,94.65,94.95,79.0,1415.0,2024-05-15
FUT1,45428.0,97.375,100.1,96.425,98.4,24942.0,39212.0,2024-05-16
FUT10,45428.0,95.8,95.8,95.8,95.8,2.0,214.0,2024-05-16
FUT2,45428.0,100.575,103.1,99.475,101.625,18770.0,69811.0,2024-05-16
FUT4,45428.0,84.55,85.375,83.975,84.725,4401.0,55473.0,2024-05-16
FUT5,45428.0,76.925,77.55,76.6,77.175,0.0,0.0,2024-05-16
FUT6,45428.0,80.9,81.3,80.7,81.075,1852.0,12649.0,2024-05-16
FUT7,45428.0,85.0,85.25,84.725,85.0,701.0,4424.0,2024-05-16
FUT9,45428.0,95.075,95.3,94.8,95.1,245.0,1481.0,2024-05-16
FUT4,45429.0,84.625,84.625,83.65,84.075,4505.0,55571.0,2024-05-17
FUT5,45429.0,77.175,77.175,76.35,76.75,-0.0,0.0,2024-05-17
FUT6,45429.0,81.075,81.075,80.45,80.875,1250.0,12991.0,2024-05-17
FUT7,45429.0,85.05,85.05,84.475,85.0,330.0,4494.0,2024-05-17
FUT8,45429.0,8855.0,626601.1420083002,8855.0,8900.0,14.0,131.0,2024-05-17
FUT2,45432.0,100.45,100.8,99.275,99.875,15107.0,72106.0,2024-05-20
FUT6,45432.0,80.825,81.4,80.825,81.25,971.0,13240.0,2024-05-20
FUT1,45433.0,96.2,96.925,95.75,96.6,14464.0,31983.0,2024-05-21
FUT5,45433.0,76.85,77.175,76.425,77.15,0.0,0.0,2024-05-21
FUT6,45433.0,81.075,81.225,80.75,81.225,1121.0,13295.0,2024-05-21
FUT7,45433.0,85.35,85.35,84.875,85.325,321.0,4613.0,2024-05-21
FUT9,45433.0,95.225,95.65,95.225,95.6,83.0,1535.0,2024-05-21
FUT1,45434.0,96.4,96.4,95.125,95.375,10913.0,30727.0,2024-05-22
FUT10,45434.0,96.15,96.15,96.0,96.0,7.0,220.0,2024-05-22
FUT2,45434.0,99.325,99.35,97.625,98.025,18598.0,73414.0,2024-05-22
FUT3,45434.0,98.575,132929.30601585712,97.1,97.525,10377.0,52474.0,2024-05-22
FUT7,45434.0,85.25,85.3,84.975,85.075,560.0,4850.0,2024-05-22
FUT1,45435.0,95.2,96.0,94.325,94.525,11187.0,28254.0,2024-05-23
FUT4,45435.0,83.5,83.7,82.7,83.0,4865.0,56043.0,2024-05-23
FUT5,45435.0,76.775,77.0,76.15,76.375,2261.0,38945.0,2024-05-23
FUT9,45435.0,95.25,95.25,94.9,94.9,16.0,1611.0,2024-05-23
FUT4,45436.0,82.9,83.25,82.675,83.025,3518.0,55997.0,2024-05-24
FUT5,45436.0,76.325,76.6,76.1,76.475,2344.0,39389.0,2024-05-24
FUT8,45436.0,8880.0,8880.0,8880.0,8880.0,1.0,132.0,2024-05-24
FUT9,45436.0,94.8,7542.689789773427,94.75,95.025,26.0,1621.0,2024-05-24
FUT1,45440.0,94.075,94.325,93.25,93.75,9823.0,25882.0,2024-05-28
FUT4,45440.0,83.0,83.0,81.8,82.5,18815648.109708875,55426.0,2024-05-28
FUT7,45440.0,84.725,85.05,84.275,84.9,495.0,219642.0315716745,2024-05-28
FUT9,45440.0,94.825,95.225,94.825,95.125,189.0,1689.0,2024-05-28
FUT1,45441.0,94.825,94.925,93.525,93.775,11129.0,24881.0,2024-05-29
FUT3,45441.0,97125.0,97225.0,95600.0,95975.0,12409.0,312013357.7699557,2024-05-29
FUT5,45441.0,76.9,77.0,75.95,76.125,3617.0,40142.0,2024-05-29
FUT6,45441.0,81.0,81.1,80.3,80.525,1388.0,14106.0,2024-05-29
FUT3,45442.0,95900.0,96650.0,95200.0,96250.0,12063.0,58256.0,2024-05-30
FUT4,45442.0,82.25,82.675,81.8,82.4,5260.0,56733.0,2024-05-30
FUT6,45442.0,80.5,80.625,80.05,80.45,1916.0,14432.0,2024-05-30
FUT7,45442.0,84.625,84.875,84.325,84.625,741.0,5504.0,2024-05-30
FUT9,45442.0,94.725,4741.515871180065,94.725,94.9,166.0,1809.0,2024-05-30
FUT10,45443.0,95.575,96.15,95.575,96.15,8.0,331.0,2024-05-31
FUT2,45443.0,97.325,97.5,96.325,97.125,20676.0,78730.0,2024-05-31
FUT3,45443.0,96450.0,96825.0,95625.0,96500.0,9835.0,59970.0,2024-05-31
FUT4,45443.0,82.875,83.175,82.225,82.9,5694.0,57118.0,2024-05-31
FUT7,45443.0,84.775,85.0,84.65,84.85,708.0,5688.0,2024-05-31
FUT8,45443.0,88.875,88.95,88.85,88.95,6.0,134.0,2024-05-31
FUT3,45446.0,97200.0,97375.0,95475.0,95575.0,12145.0,61028.0,2024-06-03
FUT5,45446.0,76.8,76.9,75.375,75.625,5022.0,40708.0,2024-06-03
FUT6,45446.0,80.775,80.925,79.475,79.775,1677.0,14847.0,2024-06-03
FUT9,45446.0,95.5,95.5,94.675,94.875,219.0,1953.0,2024-06-03
FUT1,45447.0,93.5,93.6,92.425,92.675,10182.0,18069.0,2024-06-04
FUT2,45447.0,96.05,96.075,93.65,93.825,0.0,0.0,2024-06-04
FUT6,45447.0,79.475,79.525,77.95,78.3,2193.0,14854.0,2024-06-04
FUT9,45447.0,94.825,94.825,93.3,93.65,198666.1671140072,2019.0,2024-06-04
FUT1,45448.0,92.575,92.9,92.0,92.1,8579.0,15941.0,2024-06-05
FUT3,45448.0,93375.0,93375.0,91275.0,91500.0,20641.0,62540.0,2024-06-05
FUT4,45448.0,80.6,80.6,78.8,79.375,13154.0,57694.0,2024-06-05
FUT6,45448.0,77.975,78.2,76.55,77.4,3389.0,15047.0,2024-06-05
FUT7,45448.0,82.4,82.4,80.975,81.9,827.0,6476.0,2024-06-05
FUT1,45449.0,91.8,92.375,91.8,92.25,5512.0,15140.0,2024-06-06
FUT3,45449.0,91500.0,92450.0,90875.0,91725.0,20278.0,63618.0,2024-06-06
FUT5,45449.0,73.025,73.95,72.75,73.475,4471.0,42674.0,2024-06-06
FUT7,45449.0,81.225,82.275,81.225,82.15,604.0,6607.0,2024-06-06
FUT8,45449.0,86.3,86.3,86.3,86.3,2.0,136.0,2024-06-06
FUT9,45449.0,92.175,92.95,92.0,92.95,83.0,2077.0,2024-06-06
FUT2,45450.0,93.1,93.675,92.15,93.525,32387.0,72129.0,2024-06-07
FUT3,45450.0,92000.0,92000.0,90900.0,91625.0,26092.0,66880.0,2024-06-07
FUT4,45450.0,79.275,79.375,78.475,79.05,12702.0,57969.0,2024-06-07
FUT5,45450.0,73.4,73.7,72.725,73.475,8444.0,43999.0,2024-06-07
FUT1,45453.0,92.2,92.575,92.125,92.275,4059.0,12612.0,2024-06-10
FUT4,45453.0,79.05,79.05,77.65,77.8,12928.0,57629.0,2024-06-10
FUT5,45453.0,73.475,73.475,71.9,72.25,8847.0,43933.0,2024-06-10
FUT6,45453.0,77.625,77.625,76.175,76.675,3406.0,15664.0,2024-06-10
FUT8,45453.0,86.125,86.125,86.125,86.125,2.0,135.0,2024-06-10
FUT9,45453.0,92.8,93.3,92.55,92.875,166.0,2126.0,2024-06-10
FUT1,45454.0,92.25,92.3,91.85,91.95,0.0,0.0,2024-06-11
FUT3,45454.0,90600.0,90600.0,89025.0,89150.0,33655.0,77192.0,2024-06-11
FUT4,45454.0,77.875,77.975,76.525,76.65,15165.0,58127.0,2024-06-11
FUT5,45454.0,72.375,72.425,70.925,71.15,10575.0,44866.0,2024-06-11
FUT6,45454.0,76.8,76.825,75.425,75.675,3998.0,15884.0,2024-06-11
FUT7,45454.0,81.65,6158.651640968255,80.425,80.775,1398.0,7752.0,2024-06-11
FUT9,45454.0,93.1,93.15,92.0,92.425,270.0,2191.0,2024-06-11
FUT1,45455.0,91.95,92.5,91.925,91.95,4521.0,11458.0,2024-06-12
FUT3,45455.0,89675.0,90925.0,89075.0,89925.0,31494.0,83067.0,2024-06-12
FUT4,45455.0,77.15,77.775,76.2,76.975,17355.0,57960.0,2024-06-12
FUT6,45455.0,76.075,76.1,75.1,75.725,3363.0,16067.0,2024-06-12
FUT8,45455.0,85.55,85.55,85.55,85.55,1.0,142.0,2024-06-12
FUT10,45456.0,93.175,93.475,93.1,93.3,102.0,512.0,2024-06-13
FUT4,45456.0,76.55,77.5,75.325,75.35,15092.0,58566.0,2024-06-13
FUT5,45456.0,71.1,71.95,70.3,70.4,9912.0,47904.0,2024-06-13
FUT6,45456.0,75.475,76.2,74.8,74.875,3668.0,16903.0,2024-06-13
FUT9,45456.0,92.2,92.7,91.85,91.925,263.0,2331.0,2024-06-13
FUT10,45457.0,91.85,93.35,91.85,93.2,43.0,538.0,2024-06-14
FUT2,45457.0,92.35,94.325,90.4,93.9,35244.0,35532.0,2024-06-14
FUT3,45457.0,88575.0,2458399.337188808,86675.0,90400.0,34157.0,90890.0,2024-06-14
FUT4,45457.0,75.75,76.975,74.15,76.525,14516.0,57941.0,2024-06-14
FUT5,45457.0,70.55,71.15,69.125,70.95,7914.0,48746.0,2024-06-14
FUT7,45457.0,79.725,6378.103117333774,78.7,80.225,1469.0,9139.0,2024-06-14
FUT4,45460.0,71.4,72.125,70.95,71.7,6393.0,48889.0,2024-06-17
FUT8,45460.0,92.05,92.5,91.95,92.5,283.0,2511.0,2024-06-17
FUT9,45460.0,93.3,93.65,93.175,93.625,134.0,561.0,2024-06-17
FUT4,45461.0,71.95,72.675,71.45,72.15,5784.0,48806.0,2024-06-18
FUT5,45461.0,76.15,76.8,75.8,76.4,3081.0,17508.0,2024-06-18
FUT6,45461.0,80.75,81.85,80.725,81.55,982.0,9511.0,2024-06-18
FUT7,45461.0,86.5,86.5,85.775,86.25,61.0,123.0,2024-06-18
FUT8,45461.0,92.6,93.525,92.6,93.275,286.0,2503.0,2024-06-18
FUT3,45463.0,77800.0,77875.0,75925.0,76375.0,15612.0,58930.0,2024-06-20
FUT4,45463.0,71.5,71.875,70.3,70.625,5307.0,49440.0,2024-06-20
FUT2,45464.0,89.5,89.775,88.575,89.225,21314.0,96992.0,2024-06-21
FUT3,45464.0,76650.0,76700.0,75800.0,76200.0,7326.0,59581.0,2024-06-21
FUT4,45464.0,71.5,71.5,70.05,70.45,4063.0,49272.0,2024-06-21
FUT5,45464.0,75.975,75.975,74.375,74.925,1581.0,17446.0,2024-06-21
FUT3,45467.0,75950.0,76150.0,73750.0,74050.0,13301.0,60441.0,2024-06-24
FUT4,45467.0,70.625,70.625,68.725,68.925,8056.0,50093.0,2024-06-24
FUT7,45467.0,84.0,2920.277159279808,83.925,84.0,75.0,89.0,2024-06-24
FUT8,45467.0,91.525,91.85,90.625,90.775,153.0,2635.0,2024-06-24
FUT2,45468.0,87.0,88.675,86.4,86.625,29346.0,99588.0,2024-06-25
FUT3,45468.0,74100.0,75300.0,73400.0,73525.0,12612.0,61490.0,2024-06-25
FUT6,45468.0,78.575,79.55,77.85,78.15,2686.0,929877.564746811,2024-06-25
FUT7,45468.0,83.0,83.2,82.95,83.075,44.0,94.0,2024-06-25
FUT4,45469.0,68.075,69.925,67.925,69.575,7945.0,49273.0,2024-06-26
FUT5,45469.0,7280.0,7459.999999999999,7262.5,7425.0,3552.0,17509.0,2024-06-26
FUT8,45469.0,90.35,91.875,90.175,91.875,165.0,2814.0,2024-06-26
FUT9,45469.0,92.5,92.95,92.5,92.925,13.0,751.0,2024-06-26
FUT1,45470.0,89.9,90.575,88.875,89.225,9837.0,18964.0,2024-06-27
FUT2,45470.0,88.85,89.975,87.6,87.95,23976.0,98723.0,2024-06-27
FUT3,45470.0,75400.0,76075.0,74400.0,74700.0,10982.0,61903.0,2024-06-27
FUT4,45470.0,69.7,70.175,68.75,69.075,7262.0,49445.0,2024-06-27
FUT5,45470.0,7450.0,494143.0120086848,7347.499999999999,7382.5,3547.0,17489.0,2024-06-27
FUT6,45470.0,79.9,80.0,78.775,79.15,2824.0,12131.0,2024-06-27
FUT9,45470.0,92.7,92.7,92.175,92.25,55.0,769.0,2024-06-27
FUT1,45471.0,89.85,90.075,88.9,89.625,7526.0,17441.0,2024-06-28
FUT3,45471.0,75000.0,76350.0,74250.0,75650.0,12107.0,62359.0,2024-06-28
FUT5,45471.0,7400.0,7507.5,7345.0,7452.500000000001,3907.0,17869.0,2024-06-28
FUT3,45474.0,75750.0,76600.0,73975.0,74125.0,14357.0,63263.0,2024-07-01
FUT5,45474.0,7482.5,7484.999999999999,7337.5,7367.5,4710.0,18232.0,2024-07-01
FUT6,45474.0,80.075,80.075,79.075,79.425,3145.0,13509.0,2024-07-01
FUT1,45475.0,89.1,89.775,88.975,89.375,5907.0,15494.0,2024-07-02
FUT2,45475.0,87.95,90.075,87.625,89.5,28218.0,96147.0,2024-07-02
FUT4,45475.0,68.15,68.9,68.0,68.0,9432.0,48265.0,2024-07-02
FUT5,45475.0,7307.5,7359.999999999999,7280.0,7284.999999999999,4233.0,18064.0,2024-07-02
FUT8,45475.0,91.25,91.85,91.2,91.45,0.0,0.0,2024-07-02
FUT4,45476.0,68.5,68.6,67.425,67.975,8037.0,48552.0,2024-07-03
FUT5,45476.0,7322.499999999999,7322.499999999999,7230.0,7272.499999999999,3807.0,18050.0,2024-07-03
FUT7,45476.0,83.775,83.775,83.775,83.775,3.0,97.0,2024-07-03
FUT8,45476.0,91.45,91.675,91.0,91.2,236.0,3124.0,2024-07-03
FUT1,45478.0,89.725,90.475,89.65,89.9,6520.0,13253.0,2024-07-05
FUT10,45478.0,91.75,91.75,90.75,90.75,22.0,165.0,2024-07-05
FUT5,45478.0,7287.5,7309.999999999999,7195.0,7220.0,3170.0,18226.0,2024-07-05
FUT6,45478.0,78.575,78.775,77.625,77.8,1837.0,588999.6936818131,2024-07-05
FUT8,45478.0,91.5,91.5,90.75,90.95,187.0,3172.0,2024-07-05
FUT1,45481.0,89.6,89.9,89.425,89.7,5382.0,13021.0,2024-07-08
FUT10,45481.0,91.175,91.45,91.175,91.4,0.0,0.0,2024-07-08
FUT2,45481.0,89.5,90.55,89.25,89.8,36133.0,91366.0,2024-07-08
FUT3,45481.0,73525.0,74000.0,72300.0,72750.0,25292.0,72724.0,2024-07-08
FUT4,45481.0,67.275,67.475,65.525,65.875,10509.0,48480.0,2024-07-08
FUT5,45481.0,7197.499999999999,7220.0,7077.500000000001,7107.5,6282.0,18510.0,2024-07-08
FUT8,45481.0,90.75,91.0,90.625,90.85,372.0,3195.0,2024-07-08
FUT2,45482.0,89.65,90.25,88.3,88.375,38128.0,83578.0,2024-07-09
FUT5,45482.0,7105.0,7105.0,6917.5,6927.500000000001,6884.0,18610.0,2024-07-09
FUT6,45482.0,77.0,77.05,75.375,75.375,4113.0,15802.0,2024-07-09
FUT10,45483.0,88.2,88.825,87.3,87.975,0.0,0.0,2024-07-10
FUT11,45483.0,74850.0,75175.0,74600.0,74600.0,228.0,130.0,2024-07-10
FUT2,45483.0,87.875,87.875,84.65,84.65,53663.0,76815.0,2024-07-10
FUT3,45483.0,70800.0,70800.0,68050.0,68050.0,38533.0,79459.0,2024-07-10
FUT4,45483.0,63.9,63.9,62.025,62.2,16599.0,48596.0,2024-07-10
FUT8,45483.0,88.725,88.725,87.125,87.15,0.0,0.0,2024-07-10
FUT1,45484.0,88.45,88.675,88.35,88.55,3444.0,11162.0,2024-07-11
FUT11,45484.0,74625.0,74850.0,74600.0,74675.0,60.0,161.0,2024-07-11
FUT2,45484.0,84.4,87.625,83.675,86.85,59595.0,67646.0,2024-07-11
FUT4,45484.0,62.375,63.225,61.9,62.55,0.0,0.0,2024-07-11
FUT6,45484.0,74.025,74.675,73.4,74.225,3272.0,16585.0,2024-07-11
FUT7,45484.0,80.375,80.375,80.375,80.375,2.0,108.0,2024-07-11
FUT1,45485.0,88.55,88.9,88.55,88.725,3081.0,10855.0,2024-07-12
FUT10,45485.0,87.85,88.9,87.85,88.325,196.0,383.0,2024-07-12
FUT3,45485.0,69625.0,71300.0,69500.0,70300.0,36085.0,95718.0,2024-07-12
FUT6,45485.0,74.4,74.45,73.425,74.15,3540.0,16824.0,2024-07-12
FUT7,45485.0,80.25,83.375,80.15,81.4,342.0,297.0,2024-07-12
FUT8,45485.0,87.825,88.1,87.25,87.875,669.0,3532.0,2024-07-12
FUT9,45485.0,88.55,89.05,88.175,88.825,282.0,996.0,2024-07-12
FUT10,45488.0,88.35,88.4,87.65,88.25,195.0,421.0,2024-07-15
FUT11,45488.0,74875.0,75700.0,74075.0,75700.0,97.0,222.0,2024-07-15
FUT2,45488.0,88.775,89.8,88.075,88.325,2697324.869180489,58823.0,2024-07-15
FUT3,45488.0,70300.0,70925.0,69200.0,69750.0,26993.0,98687.0,2024-07-15
FUT6,45488.0,74.45,74.45,73.05,73.55,2500.0,16731.0,2024-07-15
FUT8,45488.0,88.175,88.35,86.9,87.45,29095.24260555905,3606.0,2024-07-15
FUT9,45488.0,89.225,89.225,88.05,88.6,219.0,1060.0,2024-07-15
FUT1,45489.0,88.575,91.45,88.575,91.15,37789.0,54277.0,2024-07-16
FUT3,45489.0,62500.0,64375.0,62500.0,64175.0,11132.0,52639.0,2024-07-16
FUT4,45489.0,67.55,68.925,67.475,68.525,4276.0,20365.0,2024-07-16
FUT6,45489.0,82.15,82.675,81.675,81.675,46.0,419.0,2024-07-16
FUT7,45489.0,87.85,88.625,87.775,88.05,657.0,3777.0,2024-07-16
FUT9,45489.0,88.825,89.0,88.6,88.85,149.0,488.0,2024-07-16
FUT10,45490.0,76.675,78.8,76.675,78.4,0.0,0.0,2024-07-17
FUT2,45490.0,72.625,73.95,72.425,73.475,24379.0,103529.0,2024-07-17
FUT3,45490.0,64425.0,65925.0,64325.0,65750.0,11210.0,52791.0,2024-07-17
FUT5,45490.0,7432.5,7547.499999999999,7412.5,7540.000000000001,3004.0,16848.0,2024-07-17
FUT6,45490.0,82.7,83.275,82.7,83.275,0.0,0.0,2024-07-17
FUT9,45490.0,89.0,90.1,88.825,90.075,165.0,546.0,2024-07-17
FUT1,45491.0,90.725,91.925,90.65,91.4,26022.0,43950.0,2024-07-18
FUT10,45491.0,78.5,78.5,78.35,78.5,37.0,374.0,2024-07-18
FUT5,45491.0,7540.000000000001,7577.500000000001,7484.999999999999,7559.999999999999,1808.0,16806.0,2024-07-18
FUT1,45492.0,91.375,92.175,90.825,91.65,11436.0,41974.0,2024-07-19
FUT10,45492.0,78.5,78.6,78.25,78.4,48.0,399.0,2024-07-19
FUT2,45492.0,74.025,75.0,73.5,74.5,16179.0,105978.0,2024-07-19
FUT3,45492.0,65800.0,67275.0,65474.99999999999,66825.0,9027.0,53753.0,2024-07-19
FUT4,45492.0,70.225,71.9,70.075,71.35,4234.0,20394.0,2024-07-19
FUT6,45492.0,83.925,84.05,83.6,83.6,17.0,466.0,2024-07-19
FUT7,45492.0,89.025,90.45,89.025,89.625,750.0,4349.0,2024-07-19
FUT9,45492.0,90.15,91.0,90.15,90.525,74.0,599.0,2024-07-19
FUT2,45495.0,74.75,76.125,74.55,75.95,19761.0,105600.0,2024-07-22
FUT3,45495.0,67000.0,68075.0,66775.0,67900.0,9275.0,53830.0,2024-07-22
FUT4,45495.0,71.65,72.075,71.325,71.975,4643.0,20577.0,2024-07-22
FUT6,45495.0,83.725,84.275,83.475,84.15,72.0,495.0,2024-07-22
FUT7,45495.0,90.075,90.225,89.525,89.8,1018.0,4623.0,2024-07-22
FUT9,45495.0,90.9,90.9,90.4,90.4,53.0,601.0,2024-07-22
FUT10,45496.0,78.5,78.625,78.425,78.6,59.0,13880.65848466748,2024-07-23
FUT2,45496.0,76.275,77.625,76.275,77.1,24868.0,104758.0,2024-07-23
FUT3,45496.0,68000.0,69725.0,68000.0,69400.0,14366.0,54473.0,2024-07-23
FUT4,45496.0,72.05,73.55,72.05,73.225,0.0,0.0,2024-07-23
FUT6,45496.0,84.275,84.55,83.025,83.85,213.0,443.0,2024-07-23
FUT9,45496.0,91.0,91.375,90.6,90.75,9190.62637400462,637.0,2024-07-23
FUT10,45497.0,78.5,78.6,78.225,78.525,46.0,486.0,2024-07-24
FUT2,45497.0,76.3,78.075,76.2,78.05,27450.0,106479.0,2024-07-24
FUT5,45497.0,7750.0,7875.0,7750.0,7870.0,2996.0,17607.0,2024-07-24
FUT7,45497.0,90.5,91.225,90.4,91.15,1275.0,4946.0,2024-07-24
FUT9,45497.0,90.75,91.175,90.75,91.125,279.0,762.0,2024-07-24
FUT4,45498.0,73.775,74.075,72.725,73.6,5382.0,21885.0,2024-07-25
FUT7,45498.0,91.425,91.5,90.8,91.35,998.0,4948.0,2024-07-25
FUT8,45498.0,92.0,92.225,91.575,91.925,358.0,1485.0,2024-07-25
FUT9,45498.0,90.9,91.15,90.5,90.825,0.0,0.0,2024-07-25
FUT1,45499.0,94.075,94.1,93.375,93.475,8191.0,2860655.342505837,2024-07-26
FUT11,45499.0,70600.0,70600.0,70600.0,70600.0,228.0983731852114,13.0,2024-07-26
FUT2,45499.0,78.05,78.55,77.6,78.15,17298.0,107767.0,2024-07-26
